trigram,freq
"('kannst', 'wann', 'immer')",1
"('immer', 'du', 'möchtest')",1
"('du', 'möchtest', 'immer')",1
"('möchtest', 'immer', 'her')",1
"('immer', 'her', 'damit')",1
"('her', 'damit', 'sagte')",1
"('damit', 'sagte', 'der')",1
"('der', 'laternenanzünder', 'man')",1
"('laternenanzünder', 'man', 'kann')",1
"('man', 'kann', 'gleichzeitig')",1
"('kann', 'gleichzeitig', 'pflichtbewusst')",1
"('gleichzeitig', 'pflichtbewusst', 'und')",1
"('pflichtbewusst', 'und', 'faul')",1
"('und', 'faul', 'sein')",1
"('faul', 'sein', 'der')",1
"('sein', 'der', 'kleine')",1
"('kleine', 'prinz', 'fuhr')",1
"('prinz', 'fuhr', 'fort')",1
"('fuhr', 'fort', 'dein')",1
"('fort', 'dein', 'planet')",1
"('dein', 'planet', 'ist')",1
"('planet', 'ist', 'derart')",1
"('ist', 'derart', 'klein')",1
"('derart', 'klein', 'dass')",1
"('klein', 'dass', 'du')",1
"('dass', 'du', 'ihn')",1
"('du', 'ihn', 'mit')",1
"('ihn', 'mit', 'drei')",1
"('mit', 'drei', 'hüpfern')",1
"('drei', 'hüpfern', 'umrundet')",1
"('hüpfern', 'umrundet', 'hast')",1
"('umrundet', 'hast', 'du')",1
"('hast', 'du', 'musst')",1
"('du', 'musst', 'nur')",1
"('musst', 'nur', 'sehr')",1
"('nur', 'sehr', 'langsam')",1
"('sehr', 'langsam', 'laufen')",1
"('langsam', 'laufen', 'um')",1
"('laufen', 'um', 'immer')",1
"('um', 'immer', 'in')",1
"('immer', 'in', 'der')",1
"('in', 'der', 'sonne')",1
"('der', 'sonne', 'zu')",1
"('sonne', 'zu', 'bleiben')",1
"('zu', 'bleiben', 'wenn')",1
"('bleiben', 'wenn', 'du')",1
"('wenn', 'du', 'dich')",1
"('dich', 'ausruhen', 'willst')",1
"('ausruhen', 'willst', 'läufst')",1
"('willst', 'läufst', 'du')",1
"('läufst', 'du', 'und')",1
"('du', 'und', 'der')",1
"('und', 'der', 'tag')",1
"('der', 'tag', 'dauert')",1
"('tag', 'dauert', 'so')",1
"('dauert', 'so', 'lange')",1
"('so', 'lange', 'wie')",1
"('lange', 'wie', 'du')",1
"('wie', 'du', 'magst')",1
"('du', 'magst', 'das')",1
"('magst', 'das', 'bringt')",1
"('das', 'bringt', 'mich')",1
"('bringt', 'mich', 'nicht')",1
"('mich', 'nicht', 'sonderlich')",1
"('nicht', 'sonderlich', 'weiter')",1
"('sonderlich', 'weiter', 'sagte')",1
"('weiter', 'sagte', 'der')",1
"('der', 'anzünder', 'was')",1
"('anzünder', 'was', 'ich')",1
"('was', 'ich', 'im')",1
"('ich', 'im', 'leben')",1
"('im', 'leben', 'liebe')",1
"('leben', 'liebe', 'ist')",1
"('liebe', 'ist', 'das')",1
"('ist', 'das', 'schlafen')",1
"('das', 'schlafen', 'dann')",1
"('schlafen', 'dann', 'bringt')",1
"('bringt', 'es', 'nichts')",1
"('es', 'nichts', 'dann')",1
"('nichts', 'dann', 'bringt')",1
"('bringt', 'es', 'wohl')",1
"('es', 'wohl', 'nichts')",1
"('wohl', 'nichts', 'sagte')",1
"('der', 'anzünder', 'guten')",1
"('anzünder', 'guten', 'tag')",1
"('und', 'er', 'löschte')",1
"('er', 'löschte', 'seine')",1
"('löschte', 'seine', 'laterne')",1
"('seine', 'laterne', 'dieser')",1
"('laterne', 'dieser', 'kerl')",1
"('dieser', 'kerl', 'sagte')",1
"('kerl', 'sagte', 'sich')",1
"('kleine', 'prinz', 'während')",1
"('prinz', 'während', 'er')",1
"('während', 'er', 'seine')",1
"('er', 'seine', 'reise')",1
"('seine', 'reise', 'fortsetzte')",1
"('reise', 'fortsetzte', 'dieser')",1
"('fortsetzte', 'dieser', 'kerl')",1
"('dieser', 'kerl', 'würde')",1
"('kerl', 'würde', 'von')",1
"('würde', 'von', 'allen')",1
"('allen', 'anderen', 'verachtet')",1
"('anderen', 'verachtet', 'werden')",1
"('verachtet', 'werden', 'vom')",1
"('werden', 'vom', 'könig')",1
"('vom', 'könig', 'vom')",1
"('könig', 'vom', 'eitlen')",1
"('vom', 'eitlen', 'vom')",1
"('eitlen', 'vom', 'säufer')",1
"('vom', 'säufer', 'und')",1
"('säufer', 'und', 'vom')",1
"('und', 'vom', 'geschäftsmann')",1
"('vom', 'geschäftsmann', 'dennoch')",1
"('geschäftsmann', 'dennoch', 'ist')",1
"('ist', 'er', 'der')",1
"('er', 'der', 'einzige')",1
"('der', 'einzige', 'der')",1
"('einzige', 'der', 'mir')",1
"('der', 'mir', 'nicht')",1
"('mir', 'nicht', 'lächerlich')",1
"('nicht', 'lächerlich', 'vorkommt')",1
"('lächerlich', 'vorkommt', 'vielleicht')",1
"('vorkommt', 'vielleicht', 'weil')",1
"('vielleicht', 'weil', 'er')",1
"('weil', 'er', 'sich')",1
"('er', 'sich', 'nicht')",1
"('sich', 'nicht', 'nur')",1
"('nicht', 'nur', 'mit')",1
"('nur', 'mit', 'sich')",1
"('mit', 'sich', 'selbst')",1
"('sich', 'selbst', 'beschäftigt')",1
"('selbst', 'beschäftigt', 'er')",1
"('beschäftigt', 'er', 'seufzte')",1
"('er', 'seufzte', 'vor')",1
"('seufzte', 'vor', 'bedauern')",1
"('vor', 'bedauern', 'und')",1
"('bedauern', 'und', 'sagte')",1
"('und', 'sagte', 'sich')",1
"('sagte', 'sich', 'noch')",1
"('sich', 'noch', 'dieser')",1
"('noch', 'dieser', 'kerl')",1
"('dieser', 'kerl', 'ist')",1
"('kerl', 'ist', 'der')",1
"('ist', 'der', 'einzige')",1
"('der', 'einzige', 'mit')",1
"('einzige', 'mit', 'dem')",1
"('dem', 'ich', 'mich')",1
"('ich', 'mich', 'angefreundet')",1
"('mich', 'angefreundet', 'hätte')",1
"('angefreundet', 'hätte', 'aber')",1
"('hätte', 'aber', 'sein')",1
"('aber', 'sein', 'planet')",1
"('sein', 'planet', 'ist')",1
"('planet', 'ist', 'wirklich')",1
"('ist', 'wirklich', 'zu')",1
"('wirklich', 'zu', 'klein')",1
"('zu', 'klein', 'es')",1
"('klein', 'es', 'gibt')",1
"('es', 'gibt', 'keinen')",1
"('gibt', 'keinen', 'platz')",1
"('keinen', 'platz', 'für')",1
"('platz', 'für', 'zwei')",1
"('für', 'zwei', 'was')",1
"('zwei', 'was', 'sich')",1
"('was', 'sich', 'der')",1
"('kleine', 'prinz', 'nicht')",1
"('prinz', 'nicht', 'einzugestehen')",1
"('nicht', 'einzugestehen', 'wagte')",1
"('einzugestehen', 'wagte', 'war')",1
"('wagte', 'war', 'dass')",1
"('dass', 'er', 'diesem')",1
"('er', 'diesem', 'planeten')",1
"('diesem', 'planeten', 'vor')",1
"('planeten', 'vor', 'allem')",1
"('vor', 'allem', 'wegen')",1
"('allem', 'wegen', 'der')",1
"('wegen', 'der', 'tausendvierhundertvierzig')",1
"('der', 'tausendvierhundertvierzig', 'sonnenuntergänge')",1
"('tausendvierhundertvierzig', 'sonnenuntergänge', 'in')",1
"('sonnenuntergänge', 'in', 'vierundzwanzig')",1
"('in', 'vierundzwanzig', 'stunden')",1
"('vierundzwanzig', 'stunden', 'nachtrauerte')",1
"('stunden', 'nachtrauerte', 'der')",1
"('nachtrauerte', 'der', 'sechste')",1
"('der', 'sechste', 'planet')",1
"('sechste', 'planet', 'war')",1
"('planet', 'war', 'um')",1
"('war', 'um', 'das')",1
"('um', 'das', 'zehnfache')",1
"('das', 'zehnfache', 'größer')",1
"('zehnfache', 'größer', 'hier')",1
"('größer', 'hier', 'wohnte')",1
"('hier', 'wohnte', 'ein')",1
"('wohnte', 'ein', 'alter')",1
"('ein', 'alter', 'herr')",1
"('alter', 'herr', 'der')",1
"('herr', 'der', 'dicke')",1
"('der', 'dicke', 'bücher')",1
"('dicke', 'bücher', 'schrieb')",1
"('bücher', 'schrieb', 'sieh')",1
"('schrieb', 'sieh', 'da')",1
"('sieh', 'da', 'ein')",1
"('da', 'ein', 'forscher')",1
"('ein', 'forscher', 'freute')",1
"('forscher', 'freute', 'er')",1
"('kleinen', 'prinzen', 'erblickte')",1
"('prinzen', 'erblickte', 'der')",1
"('erblickte', 'der', 'kleine')",1
"('kleine', 'prinz', 'setzte')",1
"('prinz', 'setzte', 'sich')",1
"('setzte', 'sich', 'an')",1
"('sich', 'an', 'den')",1
"('an', 'den', 'tisch')",1
"('den', 'tisch', 'um')",1
"('tisch', 'um', 'ein')",1
"('um', 'ein', 'wenig')",1
"('ein', 'wenig', 'zu')",1
"('wenig', 'zu', 'verschnaufen')",1
"('zu', 'verschnaufen', 'er')",1
"('verschnaufen', 'er', 'war')",1
"('er', 'war', 'schon')",1
"('war', 'schon', 'so')",1
"('schon', 'so', 'viel')",1
"('so', 'viel', 'herumgereist')",1
"('viel', 'herumgereist', 'wo')",1
"('herumgereist', 'wo', 'kommst')",1
"('wo', 'kommst', 'du')",1
"('kommst', 'du', 'her')",1
"('du', 'her', 'fragte')",1
"('her', 'fragte', 'ihn')",1
"('ihn', 'der', 'alte')",1
"('der', 'alte', 'herr')",1
"('alte', 'herr', 'was')",1
"('herr', 'was', 'ist')",1
"('das', 'für', 'ein')",1
"('für', 'ein', 'dickes')",1
"('ein', 'dickes', 'buch')",1
"('dickes', 'buch', 'sagte')",1
"('buch', 'sagte', 'der')",1
"('prinz', 'was', 'treiben')",1
"('was', 'treiben', 'sie')",1
"('treiben', 'sie', 'hier')",1
"('sie', 'hier', 'ich')",1
"('hier', 'ich', 'bin')",1
"('ich', 'bin', 'geograph')",1
"('bin', 'geograph', 'sagte')",1
"('geograph', 'sagte', 'der')",1
"('sagte', 'der', 'alte')",1
"('der', 'alte', 'was')",1
"('alte', 'was', 'ist')",1
"('ist', 'ein', 'geograph')",1
"('ein', 'geograph', 'das')",1
"('geograph', 'das', 'ist')",1
"('ist', 'ein', 'wissenschaftler')",1
"('ein', 'wissenschaftler', 'der')",1
"('wissenschaftler', 'der', 'weiß')",1
"('der', 'weiß', 'wo')",1
"('weiß', 'wo', 'sich')",1
"('wo', 'sich', 'die')",1
"('sich', 'die', 'meere')",1
"('die', 'meere', 'befinden')",1
"('meere', 'befinden', 'die')",1
"('befinden', 'die', 'flüsse')",1
"('die', 'flüsse', 'die')",1
"('flüsse', 'die', 'städte')",1
"('die', 'städte', 'die')",1
"('städte', 'die', 'berge')",1
"('die', 'berge', 'und')",1
"('berge', 'und', 'die')",1
"('und', 'die', 'wüsten')",1
"('die', 'wüsten', 'das')",1
"('wüsten', 'das', 'ist')",1
"('ist', 'sehr', 'interessant')",1
"('sehr', 'interessant', 'sagte')",1
"('interessant', 'sagte', 'der')",1
"('prinz', 'das', 'ist')",1
"('das', 'ist', 'endlich')",1
"('ist', 'endlich', 'mal')",1
"('endlich', 'mal', 'ein')",1
"('mal', 'ein', 'richtiger')",1
"('ein', 'richtiger', 'beruf')",1
"('richtiger', 'beruf', 'er')",1
"('beruf', 'er', 'schaute')",1
"('er', 'schaute', 'sich')",1
"('schaute', 'sich', 'den')",1
"('sich', 'den', 'planeten')",1
"('den', 'planeten', 'des')",1
"('planeten', 'des', 'geographen')",1
"('des', 'geographen', 'an')",1
"('geographen', 'an', 'er')",1
"('an', 'er', 'hatte')",1
"('er', 'hatte', 'noch')",1
"('hatte', 'noch', 'niemals')",1
"('niemals', 'einen', 'so')",1
"('einen', 'so', 'herrschaftlichen')",1
"('so', 'herrschaftlichen', 'planeten')",1
"('herrschaftlichen', 'planeten', 'gesehen')",1
"('planeten', 'gesehen', 'er')",1
"('gesehen', 'er', 'ist')",1
"('er', 'ist', 'so')",1
"('ist', 'so', 'wunderschön')",1
"('so', 'wunderschön', 'euer')",1
"('wunderschön', 'euer', 'planet')",1
"('euer', 'planet', 'gibt')",1
"('planet', 'gibt', 'es')",1
"('gibt', 'es', 'meere')",1
"('es', 'meere', 'das')",1
"('meere', 'das', 'kann')",1
"('der', 'geograph', 'ah')",1
"('geograph', 'ah', 'der')",1
"('ah', 'der', 'kleine')",1
"('prinz', 'war', 'schon')",1
"('war', 'schon', 'enttäuscht')",1
"('schon', 'enttäuscht', 'und')",1
"('enttäuscht', 'und', 'berge')",1
"('und', 'berge', 'das')",1
"('berge', 'das', 'kann')",1
"('der', 'geograph', 'und')",1
"('geograph', 'und', 'städte')",1
"('und', 'städte', 'und')",1
"('städte', 'und', 'flüsse')",1
"('und', 'flüsse', 'und')",1
"('flüsse', 'und', 'wüsten')",1
"('und', 'wüsten', 'auch')",1
"('wüsten', 'auch', 'das')",1
"('auch', 'das', 'kann')",1
"('geograph', 'aber', 'sie')",1
"('aber', 'sie', 'sind')",1
"('sie', 'sind', 'doch')",1
"('sind', 'doch', 'geograph')",1
"('doch', 'geograph', 'das')",1
"('geograph', 'das', 'stimmt')",1
"('geograph', 'aber', 'ich')",1
"('bin', 'kein', 'forscher')",1
"('kein', 'forscher', 'mir')",1
"('forscher', 'mir', 'fehlt')",1
"('mir', 'fehlt', 'es')",1
"('fehlt', 'es', 'an')",1
"('es', 'an', 'forschergeist')",1
"('an', 'forschergeist', 'nicht')",1
"('forschergeist', 'nicht', 'der')",1
"('nicht', 'der', 'geograph')",1
"('der', 'geograph', 'wird')",1
"('geograph', 'wird', 'die')",1
"('wird', 'die', 'städte')",1
"('die', 'städte', 'flüsse')",1
"('städte', 'flüsse', 'berge')",1
"('flüsse', 'berge', 'meere')",1
"('berge', 'meere', 'ozeane')",1
"('meere', 'ozeane', 'und')",1
"('ozeane', 'und', 'wüsten')",1
"('und', 'wüsten', 'zählen')",1
"('wüsten', 'zählen', 'der')",1
"('zählen', 'der', 'geograph')",1
"('der', 'geograph', 'ist')",1
"('geograph', 'ist', 'zu')",1
"('ist', 'zu', 'bedeutend')",1
"('zu', 'bedeutend', 'um')",1
"('bedeutend', 'um', 'sich')",1
"('um', 'sich', 'herumzutreiben')",1
"('sich', 'herumzutreiben', 'er')",1
"('herumzutreiben', 'er', 'verlässt')",1
"('er', 'verlässt', 'seinen')",1
"('verlässt', 'seinen', 'schreibtisch')",1
"('seinen', 'schreibtisch', 'nicht')",1
"('schreibtisch', 'nicht', 'aber')",1
"('nicht', 'aber', 'er')",1
"('aber', 'er', 'empfängt')",1
"('er', 'empfängt', 'die')",1
"('empfängt', 'die', 'forscher')",1
"('die', 'forscher', 'er')",1
"('forscher', 'er', 'befragt')",1
"('er', 'befragt', 'sie')",1
"('befragt', 'sie', 'er')",1
"('sie', 'er', 'notiert')",1
"('er', 'notiert', 'ihre')",1
"('notiert', 'ihre', 'erinnerungen')",1
"('ihre', 'erinnerungen', 'und')",1
"('erinnerungen', 'und', 'wenn')",1
"('und', 'wenn', 'die')",1
"('wenn', 'die', 'erinnerungen')",1
"('die', 'erinnerungen', 'ihm')",1
"('erinnerungen', 'ihm', 'interessant')",1
"('ihm', 'interessant', 'erscheinen')",1
"('interessant', 'erscheinen', 'veranlasst')",1
"('erscheinen', 'veranlasst', 'der')",1
"('veranlasst', 'der', 'geograph')",1
"('geograph', 'eine', 'untersuchung')",1
"('untersuchung', 'über', 'die')",1
"('über', 'die', 'glaubwürdigkeit')",1
"('die', 'glaubwürdigkeit', 'des')",1
"('glaubwürdigkeit', 'des', 'forschers')",1
"('des', 'forschers', 'wozu')",1
"('forschers', 'wozu', 'denn')",1
"('wozu', 'denn', 'weil')",1
"('denn', 'weil', 'ein')",1
"('weil', 'ein', 'forscher')",1
"('forscher', 'der', 'lügen')",1
"('der', 'lügen', 'verbreitet')",1
"('lügen', 'verbreitet', 'an')",1
"('verbreitet', 'an', 'katastrophen')",1
"('an', 'katastrophen', 'in')",1
"('katastrophen', 'in', 'unseren')",1
"('in', 'unseren', 'geographiebüchern')",1
"('unseren', 'geographiebüchern', 'schuld')",1
"('geographiebüchern', 'schuld', 'wäre')",1
"('schuld', 'wäre', 'und')",1
"('wäre', 'und', 'auch')",1
"('und', 'auch', 'ein')",1
"('auch', 'ein', 'forscher')",1
"('forscher', 'der', 'zu')",1
"('der', 'zu', 'viel')",1
"('zu', 'viel', 'säuft')",1
"('viel', 'säuft', 'wie')",1
"('säuft', 'wie', 'das')",1
"('wie', 'das', 'fragte')",1
"('das', 'fragte', 'der')",1
"('kleine', 'prinz', 'weil')",1
"('prinz', 'weil', 'betrunkene')",1
"('weil', 'betrunkene', 'doppelt')",1
"('betrunkene', 'doppelt', 'sehen')",1
"('doppelt', 'sehen', 'so')",1
"('sehen', 'so', 'würde')",1
"('so', 'würde', 'der')",1
"('würde', 'der', 'geograph')",1
"('der', 'geograph', 'zwei')",1
"('geograph', 'zwei', 'berge')",1
"('zwei', 'berge', 'verzeichnen')",1
"('berge', 'verzeichnen', 'wo')",1
"('verzeichnen', 'wo', 'es')",1
"('wo', 'es', 'nur')",1
"('es', 'nur', 'einen')",1
"('nur', 'einen', 'einzigen')",1
"('einen', 'einzigen', 'gibt')",1
"('einzigen', 'gibt', 'ich')",1
"('gibt', 'ich', 'kenne')",1
"('ich', 'kenne', 'da')",1
"('kenne', 'da', 'jemanden')",1
"('da', 'jemanden', 'sagte')",1
"('jemanden', 'sagte', 'der')",1
"('prinz', 'der', 'ein')",1
"('der', 'ein', 'schlechter')",1
"('ein', 'schlechter', 'forscher')",1
"('schlechter', 'forscher', 'wäre')",1
"('forscher', 'wäre', 'das')",1
"('wäre', 'das', 'ist')",1
"('ist', 'wohl', 'möglich')",1
"('wohl', 'möglich', 'wenn')",1
"('möglich', 'wenn', 'der')",1
"('wenn', 'der', 'forscher')",1
"('der', 'forscher', 'also')",1
"('forscher', 'also', 'glaubwürdig')",1
"('also', 'glaubwürdig', 'erscheint')",1
"('glaubwürdig', 'erscheint', 'dann')",1
"('erscheint', 'dann', 'macht')",1
"('dann', 'macht', 'man')",1
"('macht', 'man', 'eine')",1
"('man', 'eine', 'untersuchung')",1
"('untersuchung', 'über', 'seine')",1
"('über', 'seine', 'entdeckung')",1
"('seine', 'entdeckung', 'schaut')",1
"('entdeckung', 'schaut', 'man')",1
"('schaut', 'man', 'nach')",1
"('man', 'nach', 'nein')",1
"('nach', 'nein', 'das')",1
"('ist', 'zu', 'kompliziert')",1
"('zu', 'kompliziert', 'aber')",1
"('kompliziert', 'aber', 'man')",1
"('aber', 'man', 'verlangt')",1
"('man', 'verlangt', 'von')",1
"('verlangt', 'von', 'dem')",1
"('von', 'dem', 'forscher')",1
"('dem', 'forscher', 'dass')",1
"('forscher', 'dass', 'er')",1
"('dass', 'er', 'beweise')",1
"('er', 'beweise', 'liefert')",1
"('beweise', 'liefert', 'handelt')",1
"('liefert', 'handelt', 'es')",1
"('es', 'sich', 'beispielsweise')",1
"('sich', 'beispielsweise', 'um')",1
"('beispielsweise', 'um', 'die')",1
"('um', 'die', 'entdeckung')",1
"('die', 'entdeckung', 'eines')",1
"('entdeckung', 'eines', 'großen')",1
"('eines', 'großen', 'berges')",1
"('großen', 'berges', 'so')",1
"('berges', 'so', 'verlangt')",1
"('so', 'verlangt', 'man')",1
"('verlangt', 'man', 'von')",1
"('man', 'von', 'ihm')",1
"('von', 'ihm', 'steine')",1
"('ihm', 'steine', 'von')",1
"('steine', 'von', 'dort')",1
"('von', 'dort', 'mitzubringen')",1
"('dort', 'mitzubringen', 'plötzlich')",1
"('mitzubringen', 'plötzlich', 'war')",1
"('plötzlich', 'war', 'der')",1
"('war', 'der', 'geograph')",1
"('der', 'geograph', 'ganz')",1
"('geograph', 'ganz', 'aufgeregt')",1
"('ganz', 'aufgeregt', 'aber')",1
"('aufgeregt', 'aber', 'du')",1
"('aber', 'du', 'du')",1
"('du', 'du', 'kommst')",1
"('du', 'kommst', 'doch')",1
"('kommst', 'doch', 'von')",1
"('doch', 'von', 'weit')",1
"('von', 'weit', 'her')",1
"('weit', 'her', 'du')",1
"('her', 'du', 'bist')",1
"('bist', 'ein', 'forscher')",1
"('ein', 'forscher', 'du')",1
"('forscher', 'du', 'wirst')",1
"('du', 'wirst', 'mir')",1
"('wirst', 'mir', 'deinen')",1
"('mir', 'deinen', 'planeten')",1
"('deinen', 'planeten', 'beschreiben')",1
"('planeten', 'beschreiben', 'und')",1
"('beschreiben', 'und', 'der')",1
"('und', 'der', 'geograph')",1
"('der', 'geograph', 'hatte')",1
"('geograph', 'hatte', 'schon')",1
"('hatte', 'schon', 'sein')",1
"('schon', 'sein', 'verzeichnis')",1
"('sein', 'verzeichnis', 'aufgeschlagen')",1
"('verzeichnis', 'aufgeschlagen', 'und')",1
"('aufgeschlagen', 'und', 'spitze')",1
"('und', 'spitze', 'seinen')",1
"('spitze', 'seinen', 'bleistift')",1
"('seinen', 'bleistift', 'zuerst')",1
"('bleistift', 'zuerst', 'notiert')",1
"('zuerst', 'notiert', 'man')",1
"('notiert', 'man', 'die')",1
"('man', 'die', 'berichte')",1
"('die', 'berichte', 'der')",1
"('berichte', 'der', 'forscher')",1
"('der', 'forscher', 'mit')",1
"('forscher', 'mit', 'dem')",1
"('mit', 'dem', 'bleistift')",1
"('dem', 'bleistift', 'mit')",1
"('bleistift', 'mit', 'der')",1
"('mit', 'der', 'tinte')",1
"('der', 'tinte', 'wartet')",1
"('tinte', 'wartet', 'man')",1
"('wartet', 'man', 'so')",1
"('man', 'so', 'lange')",1
"('so', 'lange', 'bis')",1
"('lange', 'bis', 'der')",1
"('bis', 'der', 'forscher')",1
"('der', 'forscher', 'die')",1
"('forscher', 'die', 'beweise')",1
"('die', 'beweise', 'geliefert')",1
"('beweise', 'geliefert', 'hat')",1
"('geliefert', 'hat', 'also')",1
"('hat', 'also', 'fragte')",1
"('also', 'fragte', 'der')",1
"('fragte', 'der', 'geograph')",1
"('der', 'geograph', 'oh')",1
"('geograph', 'oh', 'bei')",1
"('oh', 'bei', 'mir')",1
"('bei', 'mir', 'sagte')",1
"('mir', 'sagte', 'der')",1
"('prinz', 'ist', 'es')",1
"('es', 'nicht', 'sonderlich')",1
"('nicht', 'sonderlich', 'interessant')",1
"('sonderlich', 'interessant', 'es')",1
"('interessant', 'es', 'ist')",1
"('es', 'ist', 'winzig')",1
"('ist', 'winzig', 'ich')",1
"('winzig', 'ich', 'habe')",1
"('ich', 'habe', 'drei')",1
"('habe', 'drei', 'vulkane')",1
"('drei', 'vulkane', 'zwei')",1
"('vulkane', 'zwei', 'sind')",1
"('zwei', 'sind', 'aktiv')",1
"('sind', 'aktiv', 'und')",1
"('aktiv', 'und', 'einer')",1
"('und', 'einer', 'ist')",1
"('einer', 'ist', 'erloschen')",1
"('ist', 'erloschen', 'aber')",1
"('erloschen', 'aber', 'man')",1
"('aber', 'man', 'weiß')",1
"('ja', 'nie', 'man')",1
"('nie', 'man', 'weiß')",1
"('man', 'weiß', 'nie')",1
"('weiß', 'nie', 'sagte')",1
"('nie', 'sagte', 'der')",1
"('geograph', 'eine', 'blume')",1
"('eine', 'blume', 'habe')",1
"('blume', 'habe', 'ich')",1
"('habe', 'ich', 'auch')",1
"('ich', 'auch', 'wir')",1
"('auch', 'wir', 'schreiben')",1
"('wir', 'schreiben', 'keine')",1
"('schreiben', 'keine', 'blumen')",1
"('keine', 'blumen', 'auf')",1
"('blumen', 'auf', 'sagte')",1
"('auf', 'sagte', 'der')",1
"('der', 'geograph', 'wieso')",1
"('geograph', 'wieso', 'das')",1
"('wieso', 'das', 'ist')",1
"('ist', 'doch', 'das')",1
"('doch', 'das', 'schönste')",1
"('das', 'schönste', 'weil')",1
"('schönste', 'weil', 'blumen')",1
"('weil', 'blumen', 'vergänglich')",1
"('blumen', 'vergänglich', 'sind')",1
"('vergänglich', 'sind', 'was')",1
"('sind', 'was', 'heißt')",1
"('heißt', 'vergänglich', 'geographiebücher')",1
"('vergänglich', 'geographiebücher', 'sind')",1
"('geographiebücher', 'sind', 'von')",1
"('sind', 'von', 'allen')",1
"('von', 'allen', 'büchern')",1
"('allen', 'büchern', 'die')",1
"('büchern', 'die', 'wertvollsten')",1
"('die', 'wertvollsten', 'sie')",1
"('wertvollsten', 'sie', 'sind')",1
"('sie', 'sind', 'nie')",1
"('sind', 'nie', 'überholt')",1
"('nie', 'überholt', 'es')",1
"('überholt', 'es', 'ist')",1
"('ist', 'sehr', 'selten')",1
"('sehr', 'selten', 'dass')",1
"('selten', 'dass', 'ein')",1
"('dass', 'ein', 'berg')",1
"('ein', 'berg', 'seinen')",1
"('berg', 'seinen', 'platz')",1
"('seinen', 'platz', 'ändert')",1
"('platz', 'ändert', 'es')",1
"('ändert', 'es', 'ist')",1
"('es', 'ist', 'selten')",1
"('ist', 'selten', 'dass')",1
"('selten', 'dass', 'sich')",1
"('sich', 'ein', 'ozean')",1
"('ein', 'ozean', 'leert')",1
"('ozean', 'leert', 'wir')",1
"('leert', 'wir', 'schreiben')",1
"('wir', 'schreiben', 'ewige')",1
"('schreiben', 'ewige', 'dinge')",1
"('ewige', 'dinge', 'auf')",1
"('dinge', 'auf', 'aber')",1
"('auf', 'aber', 'erloschene')",1
"('aber', 'erloschene', 'vulkane')",1
"('erloschene', 'vulkane', 'können')",1
"('vulkane', 'können', 'wieder')",1
"('können', 'wieder', 'ausbrechen')",1
"('wieder', 'ausbrechen', 'unterbrach')",1
"('ausbrechen', 'unterbrach', 'ihn')",1
"('unterbrach', 'ihn', 'der')",1
"('was', 'bedeutet', 'vergänglich')",1
"('bedeutet', 'vergänglich', 'ob')",1
"('vergänglich', 'ob', 'vulkane')",1
"('ob', 'vulkane', 'nun')",1
"('vulkane', 'nun', 'erloschen')",1
"('nun', 'erloschen', 'sind')",1
"('erloschen', 'sind', 'oder')",1
"('sind', 'oder', 'wieder')",1
"('oder', 'wieder', 'ausbrechen')",1
"('wieder', 'ausbrechen', 'läuft')",1
"('ausbrechen', 'läuft', 'für')",1
"('läuft', 'für', 'uns')",1
"('für', 'uns', 'auf')",1
"('uns', 'auf', 'das')",1
"('auf', 'das', 'gleiche')",1
"('das', 'gleiche', 'hinaus')",1
"('gleiche', 'hinaus', 'sagte')",1
"('hinaus', 'sagte', 'der')",1
"('der', 'geograph', 'was')",1
"('geograph', 'was', 'für')",1
